Domain Code,Domain,Area Code,Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value,Flag,Flag Description
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1069","Meat, duck","2016","2016","tonnes","12256","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1017","Meat, goat","2016","2016","tonnes","14105","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1035","Meat, pig","2016","2016","tonnes","114156","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","172680","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","977","Meat, sheep","2016","2016","tonnes","994","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","116","Democratic People's Republic of Korea","5510","Production","1765","Meat, Total","2016","2016","tonnes","364364","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","867","Meat, cattle","2016","2016","tonnes","15740","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1058","Meat, chicken","2016","2016","tonnes","10423","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1163","Meat, game","2016","2016","tonnes","88917","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1017","Meat, goat","2016","2016","tonnes","18328","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1166","Meat, nes","2016","2016","tonnes","75995","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1035","Meat, pig","2016","2016","tonnes","24231","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","977","Meat, sheep","2016","2016","tonnes","2859","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","250","Democratic Republic of the Congo","5510","Production","1765","Meat, Total","2016","2016","tonnes","236493","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","54","Denmark","5510","Production","867","Meat, cattle","2016","2016","tonnes","129340","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1058","Meat, chicken","2016","2016","tonnes","154109","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1069","Meat, duck","2016","2016","tonnes","391","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","54","Denmark","5510","Production","1163","Meat, game","2016","2016","tonnes","3404","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","53","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","54","Denmark","5510","Production","1097","Meat, horse","2016","2016","tonnes","381","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1035","Meat, pig","2016","2016","tonnes","1579405","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","977","Meat, sheep","2016","2016","tonnes","1594","","Official data"
"QL","Livestock Primary","54","Denmark","5510","Production","1080","Meat, turkey","2016","2016","tonnes","30","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","54","Denmark","5510","Production","1765","Meat, Total","2016","2016","tonnes","1868707","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","72","Djibouti","5510","Production","1127","Meat, camel","2016","2016","tonnes","688","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","72","Djibouti","5510","Production","867","Meat, cattle","2016","2016","tonnes","6169","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","72","Djibouti","5510","Production","1017","Meat, goat","2016","2016","tonnes","2315","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","72","Djibouti","5510","Production","977","Meat, sheep","2016","2016","tonnes","2213","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","72","Djibouti","5510","Production","1765","Meat, Total","2016","2016","tonnes","11385","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","55","Dominica","5510","Production","867","Meat, cattle","2016","2016","tonnes","557","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","55","Dominica","5510","Production","1058","Meat, chicken","2016","2016","tonnes","360","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","55","Dominica","5510","Production","1017","Meat, goat","2016","2016","tonnes","41","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","55","Dominica","5510","Production","1035","Meat, pig","2016","2016","tonnes","425","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","55","Dominica","5510","Production","977","Meat, sheep","2016","2016","tonnes","24","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","55","Dominica","5510","Production","1765","Meat, Total","2016","2016","tonnes","1408","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","867","Meat, cattle","2016","2016","tonnes","92635","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1058","Meat, chicken","2016","2016","tonnes","325770","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1017","Meat, goat","2016","2016","tonnes","909","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1035","Meat, pig","2016","2016","tonnes","75621","","Official data"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","977","Meat, sheep","2016","2016","tonnes","870","F","FAO estimate"
"QL","Livestock Primary","56","Dominican Republic","5510","Production","1765","Meat, Total","2016","2016","tonnes","495805","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","58","Ecuador","5510","Production","867","Meat, cattle","2016","2016","tonnes","215947","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5510","Production","1058","Meat, chicken","2016","2016","tonnes","336000","F","FAO estimate"
"QL","Livestock Primary","58","Ecuador","5510","Production","1069","Meat, duck","2016","2016","tonnes","546","F","FAO estimate"
"QL","Livestock Primary","58","Ecuador","5510","Production","1017","Meat, goat","2016","2016","tonnes","430","F","FAO estimate"
"QL","Livestock Primary","58","Ecuador","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","71","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5510","Production","1166","Meat, nes","2016","2016","tonnes","8935","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5510","Production","1035","Meat, pig","2016","2016","tonnes","215874","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","1050","F","FAO estimate"
"QL","Livestock Primary","58","Ecuador","5510","Production","977","Meat, sheep","2016","2016","tonnes","3711","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5510","Production","1080","Meat, turkey","2016","2016","tonnes","1912","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","58","Ecuador","5510","Production","1765","Meat, Total","2016","2016","tonnes","784476","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","59","Egypt","5510","Production","1089","Meat, bird nes","2016","2016","tonnes","12436","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","59","Egypt","5510","Production","947","Meat, buffalo","2016","2016","tonnes","375293","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1127","Meat, camel","2016","2016","tonnes","39000","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","867","Meat, cattle","2016","2016","tonnes","451285","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1007092","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1069","Meat, duck","2016","2016","tonnes","75708","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1017","Meat, goat","2016","2016","tonnes","52914","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","24577","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1166","Meat, nes","2016","2016","tonnes","14822","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","59","Egypt","5510","Production","1035","Meat, pig","2016","2016","tonnes","400","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","61646","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","977","Meat, sheep","2016","2016","tonnes","75625","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1080","Meat, turkey","2016","2016","tonnes","19405","","Official data"
"QL","Livestock Primary","59","Egypt","5510","Production","1765","Meat, Total","2016","2016","tonnes","2210203","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","60","El Salvador","5510","Production","867","Meat, cattle","2016","2016","tonnes","18697","","Official data"
"QL","Livestock Primary","60","El Salvador","5510","Production","1058","Meat, chicken","2016","2016","tonnes","136318","","Official data"
"QL","Livestock Primary","60","El Salvador","5510","Production","1017","Meat, goat","2016","2016","tonnes","85","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","60","El Salvador","5510","Production","1035","Meat, pig","2016","2016","tonnes","7343","","Official data"
"QL","Livestock Primary","60","El Salvador","5510","Production","977","Meat, sheep","2016","2016","tonnes","35","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","60","El Salvador","5510","Production","1765","Meat, Total","2016","2016","tonnes","162478","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","867","Meat, cattle","2016","2016","tonnes","47","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","1058","Meat, chicken","2016","2016","tonnes","251","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","1017","Meat, goat","2016","2016","tonnes","48","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","1035","Meat, pig","2016","2016","tonnes","162","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","977","Meat, sheep","2016","2016","tonnes","102","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","61","Equatorial Guinea","5510","Production","1765","Meat, Total","2016","2016","tonnes","610","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","178","Eritrea","5510","Production","1127","Meat, camel","2016","2016","tonnes","2845","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5510","Production","867","Meat, cattle","2016","2016","tonnes","22236","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1414","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5510","Production","1017","Meat, goat","2016","2016","tonnes","6090","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5510","Production","977","Meat, sheep","2016","2016","tonnes","6745","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","178","Eritrea","5510","Production","1765","Meat, Total","2016","2016","tonnes","39330","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","63","Estonia","5510","Production","867","Meat, cattle","2016","2016","tonnes","14800","","Official data"
"QL","Livestock Primary","63","Estonia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","19700","","Official data"
"QL","Livestock Primary","63","Estonia","5510","Production","1017","Meat, goat","2016","2016","tonnes","15","","Official data"
"QL","Livestock Primary","63","Estonia","5510","Production","1166","Meat, nes","2016","2016","tonnes","38","","Official data"
"QL","Livestock Primary","63","Estonia","5510","Production","1035","Meat, pig","2016","2016","tonnes","42700","","Official data"
"QL","Livestock Primary","63","Estonia","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","11","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","63","Estonia","5510","Production","977","Meat, sheep","2016","2016","tonnes","700","","Official data"
"QL","Livestock Primary","63","Estonia","5510","Production","1765","Meat, Total","2016","2016","tonnes","77964","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","209","Eswatini","5510","Production","867","Meat, cattle","2016","2016","tonnes","15899","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","209","Eswatini","5510","Production","1058","Meat, chicken","2016","2016","tonnes","6068","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","209","Eswatini","5510","Production","1017","Meat, goat","2016","2016","tonnes","1654","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","209","Eswatini","5510","Production","1035","Meat, pig","2016","2016","tonnes","1362","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","209","Eswatini","5510","Production","977","Meat, sheep","2016","2016","tonnes","579","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","209","Eswatini","5510","Production","1765","Meat, Total","2016","2016","tonnes","25562","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1127","Meat, camel","2016","2016","tonnes","28050","F","FAO estimate"
"QL","Livestock Primary","238","Ethiopia","5510","Production","867","Meat, cattle","2016","2016","tonnes","389176","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","13111","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1163","Meat, game","2016","2016","tonnes","86526","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1017","Meat, goat","2016","2016","tonnes","22924","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1035","Meat, pig","2016","2016","tonnes","2008","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5510","Production","977","Meat, sheep","2016","2016","tonnes","39069","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","238","Ethiopia","5510","Production","1765","Meat, Total","2016","2016","tonnes","580863","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5510","Production","867","Meat, cattle","2016","2016","tonnes","125","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5510","Production","1058","Meat, chicken","2016","2016","tonnes","9","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5510","Production","977","Meat, sheep","2016","2016","tonnes","745","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","65","Falkland Islands (Malvinas)","5510","Production","1765","Meat, Total","2016","2016","tonnes","879","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","64","Faroe Islands","5510","Production","867","Meat, cattle","2016","2016","tonnes","91","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","64","Faroe Islands","5510","Production","977","Meat, sheep","2016","2016","tonnes","541","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","64","Faroe Islands","5510","Production","1765","Meat, Total","2016","2016","tonnes","632","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","66","Fiji","5510","Production","867","Meat, cattle","2016","2016","tonnes","2032","","Official data"
"QL","Livestock Primary","66","Fiji","5510","Production","1058","Meat, chicken","2016","2016","tonnes","21576","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","66","Fiji","5510","Production","1069","Meat, duck","2016","2016","tonnes","350","F","FAO estimate"
"QL","Livestock Primary","66","Fiji","5510","Production","1017","Meat, goat","2016","2016","tonnes","77","","Official data"
"QL","Livestock Primary","66","Fiji","5510","Production","1035","Meat, pig","2016","2016","tonnes","4127","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","66","Fiji","5510","Production","977","Meat, sheep","2016","2016","tonnes","80","","Official data"
"QL","Livestock Primary","66","Fiji","5510","Production","1080","Meat, turkey","2016","2016","tonnes","104","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","66","Fiji","5510","Production","1765","Meat, Total","2016","2016","tonnes","28347","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","67","Finland","5510","Production","867","Meat, cattle","2016","2016","tonnes","86720","","Official data"
"QL","Livestock Primary","67","Finland","5510","Production","1058","Meat, chicken","2016","2016","tonnes","117412","","Official data"
"QL","Livestock Primary","67","Finland","5510","Production","1097","Meat, horse","2016","2016","tonnes","300","","Official data"
"QL","Livestock Primary","67","Finland","5510","Production","1166","Meat, nes","2016","2016","tonnes","3116","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","67","Finland","5510","Production","1035","Meat, pig","2016","2016","tonnes","190160","","Official data"
"QL","Livestock Primary","67","Finland","5510","Production","977","Meat, sheep","2016","2016","tonnes","1330","","Official data"
"QL","Livestock Primary","67","Finland","5510","Production","1080","Meat, turkey","2016","2016","tonnes","7940","","Official data"
"QL","Livestock Primary","67","Finland","5510","Production","1765","Meat, Total","2016","2016","tonnes","406978","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","68","France","5510","Production","1089","Meat, bird nes","2016","2016","tonnes","764","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","68","France","5510","Production","867","Meat, cattle","2016","2016","tonnes","1458284","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1134626","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1069","Meat, duck","2016","2016","tonnes","238900","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1017","Meat, goat","2016","2016","tonnes","11590","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","2837","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1097","Meat, horse","2016","2016","tonnes","4130","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","68","France","5510","Production","1166","Meat, nes","2016","2016","tonnes","72550","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1035","Meat, pig","2016","2016","tonnes","2185430","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","48396","","Official data"
"QL","Livestock Primary","68","France","5510","Production","977","Meat, sheep","2016","2016","tonnes","104814","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1080","Meat, turkey","2016","2016","tonnes","393287","","Official data"
"QL","Livestock Primary","68","France","5510","Production","1765","Meat, Total","2016","2016","tonnes","5655607","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","69","French Guiana","5510","Production","867","Meat, cattle","2016","2016","tonnes","493","","Official data"
"QL","Livestock Primary","69","French Guiana","5510","Production","1058","Meat, chicken","2016","2016","tonnes","324","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","69","French Guiana","5510","Production","1069","Meat, duck","2016","2016","tonnes","59","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","69","French Guiana","5510","Production","1017","Meat, goat","2016","2016","tonnes","3","","Official data"
"QL","Livestock Primary","69","French Guiana","5510","Production","1035","Meat, pig","2016","2016","tonnes","454","","Official data"
"QL","Livestock Primary","69","French Guiana","5510","Production","977","Meat, sheep","2016","2016","tonnes","6","","Official data"
"QL","Livestock Primary","69","French Guiana","5510","Production","1765","Meat, Total","2016","2016","tonnes","1339","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","70","French Polynesia","5510","Production","867","Meat, cattle","2016","2016","tonnes","129","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","70","French Polynesia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","642","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","70","French Polynesia","5510","Production","1069","Meat, duck","2016","2016","tonnes","33","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","70","French Polynesia","5510","Production","1017","Meat, goat","2016","2016","tonnes","73","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","70","French Polynesia","5510","Production","1035","Meat, pig","2016","2016","tonnes","1026","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","70","French Polynesia","5510","Production","977","Meat, sheep","2016","2016","tonnes","3","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","70","French Polynesia","5510","Production","1765","Meat, Total","2016","2016","tonnes","1906","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","74","Gabon","5510","Production","867","Meat, cattle","2016","2016","tonnes","1064","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","1058","Meat, chicken","2016","2016","tonnes","3889","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","1163","Meat, game","2016","2016","tonnes","27775","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","1017","Meat, goat","2016","2016","tonnes","321","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","1035","Meat, pig","2016","2016","tonnes","3522","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","2024","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","977","Meat, sheep","2016","2016","tonnes","792","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","74","Gabon","5510","Production","1765","Meat, Total","2016","2016","tonnes","39386","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","75","Gambia","5510","Production","867","Meat, cattle","2016","2016","tonnes","4042","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","75","Gambia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1515","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","75","Gambia","5510","Production","1163","Meat, game","2016","2016","tonnes","1472","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","75","Gambia","5510","Production","1017","Meat, goat","2016","2016","tonnes","928","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","75","Gambia","5510","Production","1035","Meat, pig","2016","2016","tonnes","440","F","FAO estimate"
"QL","Livestock Primary","75","Gambia","5510","Production","977","Meat, sheep","2016","2016","tonnes","275","F","FAO estimate"
"QL","Livestock Primary","75","Gambia","5510","Production","1765","Meat, Total","2016","2016","tonnes","8672","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","73","Georgia","5510","Production","867","Meat, cattle","2016","2016","tonnes","21500","","Official data"
"QL","Livestock Primary","73","Georgia","5510","Production","1058","Meat, chicken","2016","2016","tonnes","22900","","Official data"
"QL","Livestock Primary","73","Georgia","5510","Production","1017","Meat, goat","2016","2016","tonnes","18","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","73","Georgia","5510","Production","1097","Meat, horse","2016","2016","tonnes","100","F","FAO estimate"
"QL","Livestock Primary","73","Georgia","5510","Production","1035","Meat, pig","2016","2016","tonnes","16100","","Official data"
"QL","Livestock Primary","73","Georgia","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","271","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","73","Georgia","5510","Production","977","Meat, sheep","2016","2016","tonnes","4600","","Official data"
"QL","Livestock Primary","73","Georgia","5510","Production","1765","Meat, Total","2016","2016","tonnes","65489","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","79","Germany","5510","Production","867","Meat, cattle","2016","2016","tonnes","1155483","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1058","Meat, chicken","2016","2016","tonnes","1011500","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1069","Meat, duck","2016","2016","tonnes","45800","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1163","Meat, game","2016","2016","tonnes","65849","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","79","Germany","5510","Production","1017","Meat, goat","2016","2016","tonnes","416","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","5100","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1097","Meat, horse","2016","2016","tonnes","2193","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1035","Meat, pig","2016","2016","tonnes","5589639","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","41022","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","79","Germany","5510","Production","977","Meat, sheep","2016","2016","tonnes","31587","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1080","Meat, turkey","2016","2016","tonnes","487100","","Official data"
"QL","Livestock Primary","79","Germany","5510","Production","1765","Meat, Total","2016","2016","tonnes","8435689","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","81","Ghana","5510","Production","867","Meat, cattle","2016","2016","tonnes","23841","*","Unofficial figure"
"QL","Livestock Primary","81","Ghana","5510","Production","1058","Meat, chicken","2016","2016","tonnes","57276","*","Unofficial figure"
"QL","Livestock Primary","81","Ghana","5510","Production","1163","Meat, game","2016","2016","tonnes","74341","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","81","Ghana","5510","Production","1017","Meat, goat","2016","2016","tonnes","24774","*","Unofficial figure"
"QL","Livestock Primary","81","Ghana","5510","Production","1166","Meat, nes","2016","2016","tonnes","41242","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","81","Ghana","5510","Production","1035","Meat, pig","2016","2016","tonnes","24513","*","Unofficial figure"
"QL","Livestock Primary","81","Ghana","5510","Production","977","Meat, sheep","2016","2016","tonnes","20347","*","Unofficial figure"
"QL","Livestock Primary","81","Ghana","5510","Production","1765","Meat, Total","2016","2016","tonnes","266334","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","84","Greece","5510","Production","947","Meat, buffalo","2016","2016","tonnes","218","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","867","Meat, cattle","2016","2016","tonnes","40000","","Official data"
"QL","Livestock Primary","84","Greece","5510","Production","1058","Meat, chicken","2016","2016","tonnes","155568","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1069","Meat, duck","2016","2016","tonnes","63","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1017","Meat, goat","2016","2016","tonnes","31661","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1073","Meat, goose and guinea fowl","2016","2016","tonnes","168","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1097","Meat, horse","2016","2016","tonnes","3219","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1166","Meat, nes","2016","2016","tonnes","845","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1035","Meat, pig","2016","2016","tonnes","93500","","Official data"
"QL","Livestock Primary","84","Greece","5510","Production","1141","Meat, rabbit","2016","2016","tonnes","5800","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","977","Meat, sheep","2016","2016","tonnes","68155","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","84","Greece","5510","Production","1080","Meat, turkey","2016","2016","tonnes","1764","F","FAO estimate"
"QL","Livestock Primary","84","Greece","5510","Production","1765","Meat, Total","2016","2016","tonnes","400961","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","85","Greenland","5510","Production","1166","Meat, nes","2016","2016","tonnes","198","Im","FAO data based on imputation methodology"
"QL","Livestock Primary","85","Greenland","5510","Production","977","Meat, sheep","2016","2016","tonnes","310","F","FAO estimate"
"QL","Livestock Primary","85","Greenland","5510","Production","1765","Meat, Total","2016","2016","tonnes","508","A","Aggregate, may include official, semi-official, estimated or calculated data"
"QL","Livestock Primary","86","Grenada","5510","Production","867","Meat, cattle","2016","2016","tonnes","140","Im","FAO data based on imputation methodology"
