Mongolia,3.5010358530824,3.0373392348118
Montenegro,0.91022132967036,1.0035927969218
Montserrat,0.057938511735091,0.057263296053282
Morocco,36.537077890861,37.026351294871
Mozambique,3.7215645760721,5.9518232752542
Myanmar,16.452733592447,17.351050781596
Namibia,3.8581287219199,3.8433075034421
Nauru,0.073018352748377,0.07660298848284
Nepal,3.4837186603005,5.7868949751806
Netherlands,135.91940988555,139.18468714465
Netherlands Antilles,13.176122213199,13.302307998705
New Caledonia,3.0672146498629,3.2410240681847
New Zealand,22.662552595409,22.954221561471
Nicaragua,5.2179607967623,5.3971704416717
Niger,1.9229615632816,1.7253828744703
Nigeria,45.942579200049,60.434513646646
Niue,0.007771318932894,0.0073833074713308
North Korea,3.129874558229,2.8980442300208
Northern Mariana Islands,-,-
Norway,29.594343099836,30.121668101804
Oman,26.226826116335,26.494908272561
Pakistan,80.459977728523,85.044602272407
Palestinian Territories,2.9451977491719,3.1199957217454
Panama,22.07977036686,24.737927967549
Papua New Guinea,5.8710011580598,5.9008290982967
Paraguay,5.8159732529189,7.2087069096893
Peru,32.275825038292,33.56999415954
Philippines,58.145209723173,61.615254874863
Poland,73.280046630353,79.493736112094
Portugal,33.299348952359,33.951236597136
Puerto Rico,15.562626895702,13.550865202996
Qatar,32.974520925902,22.341108576198
Reunion,2.6922993348633,2.7316142926814
Romania,27.99293337418,29.338445212181
Russia,473.77839014968,481.85410405785
Rwanda,0.97386457207926,0.9871225981113
Saint Helena,0.0098597045561573,0.010629373728264
Saint Kitts and Nevis,0.25412269736943,0.24853458034322
Saint Lucia,0.43920892689233,0.43849685793332
Saint Pierre and Miquelon,0.098260306318142,0.10003735759068
Saint Vincent/Grenadines,0.22671717259705,0.22708800746911
Samoa,0.33526526213454,0.34147123558654
Sao Tome and Principe,0.1520838153758,0.14841441178243
Saudi Arabia,457.19533320833,448.59732848341
Senegal,6.9629915793345,7.6081059040617
Serbia,10.614839404558,10.829154363107
Seychelles,1.1372236832834,1.1520345067761
Sierra Leone,0.97426591490261,0.98617342189132
Singapore,215.73368336565,229.41853447272
Slovakia,11.200259468563,11.650772490463
Slovenia,7.0383523858068,7.5410601712609
Solomon Islands,0.2298602241658,0.23385776140776
Somalia,0.84709818550434,0.85089662601373
South Africa,91.846826058366,92.421895235398
South Korea,296.01928965617,314.95467393855
South Sudan,1.0907307778714,1.2220819055674
Spain,183.59376350376,189.13697971751
Sri Lanka,16.679292249647,18.949238970711
Sudan,15.428780782229,18.948834792752
Suriname,2.2888889249596,2.0583252912806
Swaziland,0.76525532159549,0.77051014579129
Sweden,41.180829444017,44.658238001038
Switzerland,32.040178732983,32.402839810766
Syria,20.616548269752,20.846620604894
Taiwan,135.37858810492,139.43041321396
Tajikistan,2.7638451453771,2.4977769388055
Tanzania,10.171164684606,10.825567610155
Thailand,177.17951298586,181.86071463691
The Bahamas,2.9488985458837,3.0941183361152
Timor-Leste,0.52745015540217,0.53191006405968
Togo,2.1537857516125,2.2641487399372
Tonga,0.1409507076987,0.13965483415559
Trinidad and Tobago,7.3208814593971,8.2171363099427
Tunisia,13.833915116509,13.133349665543
Turkey,122.22648169002,131.41458326304
Turkmenistan,22.160589256175,20.759566185483
Turks and Caicos Islands,0.212972677225,0.22145204235
Tuvalu,-,-
U.S. Pacific Islands,0.302227876176,0.29438262577511
U.S. Territories,-,-
U.S. Virgin Islands,2.9280708121711,2.4590054520341
Uganda,4.6228484894821,4.7108142649833
Ukraine,33.002970393051,34.411262514893
United Arab Emirates,133.78233255638,137.29763989488
United Kingdom,218.04097272023,222.75826218845
United States,2301.467,2324.26
Uruguay,7.4700804323897,7.3927184312587
Uzbekistan,8.4990508678826,7.2370094029294
Vanuatu,0.1604381131473,0.16492411353089
Venezuela,93.389891530761,79.459640238041
Vietnam,58.353695462652,66.835620418596
Wake Island,1.3676360518691,1.3713829999564
Western Sahara,0.26848519987577,0.26901425736121
Yemen,14.368551759126,7.6051707085221
Zambia,3.357329645308,3.239773587038
Zimbabwe,3.8657219475513,3.5140442446015
